"Reporting Area","Current MMWR Year","MMWR WEEK","Label","Current week","Current week, flag","Previous 52 week Max","Previous 52 weeks Max, flag","Cumulative YTD Current MMWR Year","Cumulative YTD Current MMWR Year, flag","Cumulative YTD Previous MMWR Year","Cumulative YTD Previous MMWR Year, flag","LOCATION1","LOCATION2","sort_order","geocode"
"CALIFORNIA","2024","18","Campylobacteriosis","156","-","365","-","3,383","-","3,523","-","CALIFORNIA",,"20241801039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","18","Coccidioidomycosis, Confirmed","41","-","424","-","3,371","-","2,484","-","CALIFORNIA",,"20241801529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","18","Coccidioidomycosis, total","41","-","424","-","3,371","-","2,484","-","CALIFORNIA",,"20241801669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","18","Measles, Imported",,"-","0","-",,"-",,"-","CALIFORNIA",,"20241804469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","18","Measles, Indigenous",,"-","0","-",,"-",,"-","CALIFORNIA",,"20241804539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","18","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","617","-","1,020","-","CALIFORNIA",,"20241806149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","19","Campylobacteriosis","177","-","365","-","3,614","-","3,744","-","CALIFORNIA",,"20241901039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","19","Coccidioidomycosis, Confirmed","52","-","425","-","3,534","-","2,631","-","CALIFORNIA",,"20241901529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","19","Coccidioidomycosis, total","52","-","425","-","3,534","-","2,631","-","CALIFORNIA",,"20241901669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","19","Measles, Imported",,"-","1","-","1","-","1","-","CALIFORNIA",,"20241904469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","19","Measles, Indigenous",,"-","2","-","6","-",,"-","CALIFORNIA",,"20241904539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","19","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","579","-","1,088","-","CALIFORNIA",,"20241906149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","20","Campylobacteriosis","194","-","365","-","3,858","-","3,999","-","CALIFORNIA",,"20242001039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","20","Coccidioidomycosis, Confirmed","39","-","425","-","3,728","-","2,778","-","CALIFORNIA",,"20242001529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","20","Coccidioidomycosis, total","39","-","425","-","3,728","-","2,778","-","CALIFORNIA",,"20242001669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","20","Measles, Imported",,"-","1","-","1","-","1","-","CALIFORNIA",,"20242004469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","20","Measles, Indigenous","1","-","2","-","7","-",,"-","CALIFORNIA",,"20242004539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","20","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","556","-","1,172","-","CALIFORNIA",,"20242006149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","21","Campylobacteriosis","182","-","365","-","4,108","-","4,232","-","CALIFORNIA",,"20242101039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","21","Coccidioidomycosis, Confirmed","40","-","426","-","3,933","-","2,907","-","CALIFORNIA",,"20242101529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","21","Coccidioidomycosis, total","40","-","426","-","3,933","-","2,907","-","CALIFORNIA",,"20242101669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","21","Measles, Imported",,"-","1","-","1","-","2","-","CALIFORNIA",,"20242104469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","21","Measles, Indigenous",,"-","2","-","7","-",,"-","CALIFORNIA",,"20242104539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","21","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","550","-","1,282","-","CALIFORNIA",,"20242106149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","22","Campylobacteriosis","201","-","366","-","4,387","-","4,475","-","CALIFORNIA",,"20242201039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","22","Coccidioidomycosis, Confirmed","35","-","427","-","4,068","-","3,016","-","CALIFORNIA",,"20242201529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","22","Coccidioidomycosis, total","35","-","427","-","4,068","-","3,016","-","CALIFORNIA",,"20242201669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","22","Measles, Imported",,"-","1","-","2","-","2","-","CALIFORNIA",,"20242204469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","22","Measles, Indigenous",,"-","2","-","7","-",,"-","CALIFORNIA",,"20242204539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","22","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","540","-","1,396","-","CALIFORNIA",,"20242206149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","23","Campylobacteriosis","227","-","366","-","4,727","-","4,725","-","CALIFORNIA",,"20242301039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","23","Coccidioidomycosis, Confirmed","38","-","427","-","4,243","-","3,168","-","CALIFORNIA",,"20242301529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","23","Coccidioidomycosis, total","38","-","427","-","4,243","-","3,168","-","CALIFORNIA",,"20242301669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","23","Measles, Imported",,"-","1","-","2","-","2","-","CALIFORNIA",,"20242304469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","23","Measles, Indigenous",,"-","2","-","7","-","1","-","CALIFORNIA",,"20242304539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","23","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","534","-","1,477","-","CALIFORNIA",,"20242306149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","24","Campylobacteriosis","211","-","366","-","5,014","-","5,025","-","CALIFORNIA",,"20242401039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","24","Coccidioidomycosis, Confirmed","44","-","428","-","4,398","-","3,313","-","CALIFORNIA",,"20242401529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","24","Coccidioidomycosis, total","44","-","428","-","4,398","-","3,313","-","CALIFORNIA",,"20242401669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","24","Measles, Imported",,"-","1","-","3","-","2","-","CALIFORNIA",,"20242404469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","24","Measles, Indigenous","3","-","2","-","9","-","1","-","CALIFORNIA",,"20242404539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","24","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","531","-","1,565","-","CALIFORNIA",,"20242406149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","25","Campylobacteriosis","228","-","366","-","5,302","-","5,320","-","CALIFORNIA",,"20242501039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","25","Coccidioidomycosis, Confirmed","61","-","428","-","4,591","-","3,442","-","CALIFORNIA",,"20242501529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","25","Coccidioidomycosis, total","61","-","428","-","4,591","-","3,442","-","CALIFORNIA",,"20242501669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","25","Measles, Imported",,"-","1","-","4","-","2","-","CALIFORNIA",,"20242504469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","25","Measles, Indigenous","1","-","2","-","7","-","1","-","CALIFORNIA",,"20242504539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","25","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","526","-","1,678","-","CALIFORNIA",,"20242506149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","26","Campylobacteriosis","189","-","366","-","5,501","-","5,635","-","CALIFORNIA",,"20242601039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","26","Coccidioidomycosis, Confirmed","37","-","428","-","4,656","-","3,586","-","CALIFORNIA",,"20242601529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","26","Coccidioidomycosis, total","37","-","428","-","4,656","-","3,586","-","CALIFORNIA",,"20242601669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","26","Measles, Imported",,"-","1","-","4","-","2","-","CALIFORNIA",,"20242604469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","26","Measles, Indigenous",,"-","2","-","7","-","1","-","CALIFORNIA",,"20242604539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","26","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","525","-","1,749","-","CALIFORNIA",,"20242606149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","27","Campylobacteriosis","184","-","366","-","5,759","-","5,979","-","CALIFORNIA",,"20242701039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","27","Coccidioidomycosis, Confirmed","22","-","428","-","4,839","-","3,707","-","CALIFORNIA",,"20242701529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","27","Coccidioidomycosis, total","22","-","428","-","4,839","-","3,707","-","CALIFORNIA",,"20242701669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","27","Measles, Imported",,"-","1","-","4","-","2","-","CALIFORNIA",,"20242704469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","27","Measles, Indigenous",,"-","2","-","7","-","1","-","CALIFORNIA",,"20242704539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","27","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","514","-","1,828","-","CALIFORNIA",,"20242706149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","28","Campylobacteriosis","210","-","366","-","6,019","-","6,341","-","CALIFORNIA",,"20242801039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","28","Coccidioidomycosis, Confirmed","54","-","428","-","5,035","-","3,847","-","CALIFORNIA",,"20242801529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","28","Coccidioidomycosis, total","54","-","428","-","5,035","-","3,847","-","CALIFORNIA",,"20242801669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","28","Measles, Imported",,"-","1","-","3","-","2","-","CALIFORNIA",,"20242804469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","28","Measles, Indigenous",,"-","2","-","9","-","1","-","CALIFORNIA",,"20242804539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","28","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","175","-","509","-","1,934","-","CALIFORNIA",,"20242806149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","29","Campylobacteriosis","197","-","366","-","6,275","-","6,707","-","CALIFORNIA",,"20242901039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","29","Coccidioidomycosis, Confirmed","44","-","428","-","5,166","-","3,990","-","CALIFORNIA",,"20242901529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","29","Coccidioidomycosis, total","44","-","428","-","5,166","-","3,990","-","CALIFORNIA",,"20242901669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","29","Measles, Imported",,"-","1","-","3","-","2","-","CALIFORNIA",,"20242904469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","29","Measles, Indigenous",,"-","2","-","9","-","1","-","CALIFORNIA",,"20242904539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","29","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","173","-","508","-","2,009","-","CALIFORNIA",,"20242906149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","30","Campylobacteriosis","167","-","331","-","6,513","-","7,038","-","CALIFORNIA",,"20243001039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","30","Coccidioidomycosis, Confirmed","39","-","428","-","5,309","-","4,144","-","CALIFORNIA",,"20243001529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","30","Coccidioidomycosis, total","39","-","428","-","5,309","-","4,144","-","CALIFORNIA",,"20243001669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","30","Measles, Imported",,"-","1","-","3","-","2","-","CALIFORNIA",,"20243004469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","30","Measles, Indigenous",,"-","2","-","9","-","1","-","CALIFORNIA",,"20243004539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","30","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","173","-","505","-","2,119","-","CALIFORNIA",,"20243006149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","31","Campylobacteriosis","175","-","331","-","6,798","-","7,349","-","CALIFORNIA",,"20243101039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","31","Coccidioidomycosis, Confirmed","45","-","429","-","5,588","-","4,292","-","CALIFORNIA",,"20243101529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","31","Coccidioidomycosis, total","45","-","429","-","5,588","-","4,292","-","CALIFORNIA",,"20243101669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","31","Measles, Imported",,"-","1","-","3","-","2","-","CALIFORNIA",,"20243104469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","31","Measles, Indigenous",,"-","2","-","10","-","1","-","CALIFORNIA",,"20243104539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","31","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","172","-","499","-","2,270","-","CALIFORNIA",,"20243106149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","32","Campylobacteriosis","187","-","331","-","7,051","-","7,680","-","CALIFORNIA",,"20243201039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","32","Coccidioidomycosis, Confirmed","56","-","429","-","5,876","-","4,455","-","CALIFORNIA",,"20243201529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","32","Coccidioidomycosis, total","56","-","429","-","5,876","-","4,455","-","CALIFORNIA",,"20243201669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","32","Measles, Imported",,"-","1","-","4","-","2","-","CALIFORNIA",,"20243204469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","32","Measles, Indigenous",,"-","2","-","9","-","1","-","CALIFORNIA",,"20243204539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","32","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","172","-","495","-","2,442","-","CALIFORNIA",,"20243206149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","33","Campylobacteriosis","186","-","326","-","7,295","-","8,006","-","CALIFORNIA",,"20243301039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","33","Coccidioidomycosis, Confirmed","53","-","429","-","6,040","-","4,641","-","CALIFORNIA",,"20243301529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","33","Coccidioidomycosis, total","53","-","429","-","6,040","-","4,641","-","CALIFORNIA",,"20243301669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","33","Measles, Imported",,"-","1","-","5","-","2","-","CALIFORNIA",,"20243304469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","33","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20243304539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","33","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","150","-","493","-","2,551","-","CALIFORNIA",,"20243306149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","34","Campylobacteriosis","182","-","303","-","7,518","-","8,245","-","CALIFORNIA",,"20243401039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","34","Coccidioidomycosis, Confirmed","64","-","434","-","6,261","-","4,798","-","CALIFORNIA",,"20243401529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","34","Coccidioidomycosis, total","64","-","434","-","6,261","-","4,798","-","CALIFORNIA",,"20243401669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","34","Measles, Imported",,"-","1","-","5","-","2","-","CALIFORNIA",,"20243404469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","34","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20243404539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","34","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","216","-","493","-","3,980","-","CALIFORNIA",,"20243406149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","35","Campylobacteriosis","156","-","303","-","7,713","-","8,479","-","CALIFORNIA",,"20243501039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","35","Coccidioidomycosis, Confirmed","46","-","434","-","6,407","-","5,006","-","CALIFORNIA",,"20243501529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","35","Coccidioidomycosis, total","46","-","434","-","6,407","-","5,006","-","CALIFORNIA",,"20243501669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","35","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20243504469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","35","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20243504539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","35","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","216","-","491","-","4,151","-","CALIFORNIA",,"20243506149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","36","Campylobacteriosis","164","-","304","-","8,021","-","8,724","-","CALIFORNIA",,"20243601039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","36","Coccidioidomycosis, Confirmed","48","-","434","-","6,611","-","5,192","-","CALIFORNIA",,"20243601529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","36","Coccidioidomycosis, total","48","-","434","-","6,611","-","5,192","-","CALIFORNIA",,"20243601669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","36","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20243604469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","36","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20243604539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","36","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","216","-","489","-","4,310","-","CALIFORNIA",,"20243606149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","37","Campylobacteriosis","137","-","304","-","8,195","-","8,992","-","CALIFORNIA",,"20243701039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","37","Coccidioidomycosis, Confirmed","49","-","434","-","6,777","-","5,381","-","CALIFORNIA",,"20243701529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","37","Coccidioidomycosis, total","49","-","434","-","6,777","-","5,381","-","CALIFORNIA",,"20243701669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","37","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20243704469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","37","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20243704539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","37","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","216","-","488","-","4,477","-","CALIFORNIA",,"20243706149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","38","Campylobacteriosis","159","-","304","-","8,413","-","9,250","-","CALIFORNIA",,"20243801039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","38","Coccidioidomycosis, Confirmed","44","-","434","-","6,990","-","5,576","-","CALIFORNIA",,"20243801529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","38","Coccidioidomycosis, total","44","-","434","-","6,990","-","5,576","-","CALIFORNIA",,"20243801669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","38","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20243804469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","38","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20243804539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","38","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","216","-","484","-","4,649","-","CALIFORNIA",,"20243806149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","39","Campylobacteriosis","165","-","304","-","8,647","-","9,404","-","CALIFORNIA",,"20243901039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","39","Coccidioidomycosis, Confirmed","54","-","406","-","7,271","-","5,466","-","CALIFORNIA",,"20243901529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","39","Coccidioidomycosis, total","54","-","406","-","7,271","-","5,466","-","CALIFORNIA",,"20243901669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","39","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20243904469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","39","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20243904539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","39","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","215","-","484","-","4,763","-","CALIFORNIA",,"20243906149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","40","Campylobacteriosis","142","-","304","-","8,830","-","9,606","-","CALIFORNIA",,"20244001039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","40","Coccidioidomycosis, Confirmed","70","-","406","-","7,546","-","5,666","-","CALIFORNIA",,"20244001529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","40","Coccidioidomycosis, total","70","-","406","-","7,546","-","5,666","-","CALIFORNIA",,"20244001669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","40","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20244004469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","40","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20244004539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","40","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","215","-","484","-","4,968","-","CALIFORNIA",,"20244006149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","41","Campylobacteriosis","80","-","304","-","8,921","-","9,836","-","CALIFORNIA",,"20244101039","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","41","Coccidioidomycosis, Confirmed","36","-","405","-","7,679","-","5,878","-","CALIFORNIA",,"20244101529","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","41","Coccidioidomycosis, total","36","-","405","-","7,679","-","5,878","-","CALIFORNIA",,"20244101669","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","41","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20244104469","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","41","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20244104539","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","41","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)",,"-","215","-","483","-","5,168","-","CALIFORNIA",,"20244106149","POINT (-119.27023 36.374105693)"
"CALIFORNIA","2024","42","Campylobacteriosis","139","-","303","-","9,253","-","10,070","-","CALIFORNIA",,"20244201039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","42","Coccidioidomycosis, Confirmed","69","-","405","-","8,081","-","6,114","-","CALIFORNIA",,"20244201529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","42","Coccidioidomycosis, total","69","-","405","-","8,081","-","6,114","-","CALIFORNIA",,"20244201669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","42","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20244204469","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","42","Measles, Indigenous",,"-","2","-","9","-","1","-","CALIFORNIA",,"20244204539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","42","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","37","-","225","-","3,501","-","5,664","-","CALIFORNIA",,"20244206149","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","43","Campylobacteriosis","134","-","303","-","9,442","-","10,248","-","CALIFORNIA",,"20244301039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","43","Coccidioidomycosis, Confirmed","70","-","387","-","8,338","-","6,172","-","CALIFORNIA",,"20244301529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","43","Coccidioidomycosis, total","70","-","387","-","8,338","-","6,172","-","CALIFORNIA",,"20244301669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","43","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20244304469","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","43","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20244304539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","43","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","27","-","219","-","3,598","-","5,858","-","CALIFORNIA",,"20244306149","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","44","Campylobacteriosis","131","-","303","-","9,623","-","10,449","-","CALIFORNIA",,"20244401039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","44","Coccidioidomycosis, Confirmed","21","-","387","-","8,510","-","6,441","-","CALIFORNIA",,"20244401529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","44","Coccidioidomycosis, total","21","-","387","-","8,510","-","6,441","-","CALIFORNIA",,"20244401669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","44","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20244404469","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","44","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20244404539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","44","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","33","-","189","-","3,697","-","6,047","-","CALIFORNIA",,"20244406149","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","45","Campylobacteriosis","91","-","303","-","9,765","-","10,655","-","CALIFORNIA",,"20244501039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","45","Coccidioidomycosis, Confirmed","35","-","387","-","8,776","-","6,758","-","CALIFORNIA",,"20244501529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","45","Coccidioidomycosis, total","35","-","387","-","8,776","-","6,758","-","CALIFORNIA",,"20244501669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","45","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20244504469","POINT (-121.49086 38.57944)"
